id,source,url,author,published_at,title,text,text_clean,lang_guess,tag_unpad,meta
4aa631b9-c51b-4d1e-baa3-0bc5fdd5211e,news,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZGZtQU9JOEJXQ3Q0eU4zbmZHalZnRnZ1VnhlYkcxV2lDaE4zYmRMRVFNUlpYQzV1RU1hajdYM3RxdUlZblpJdUNQbHdNcDgwOERWWDExTWdDUUwtLXA4bDJDY0lValhpc1laTzBLVFEtYktRZnR5WDZ4MXZjOFNOdmlPbFpvM1JPNC1DSHBvQ04yU2hPSTJ2c2FZTmxmemZWQmZkaVpqYWJjT3BKSzVSeTdMMEpvUdIBuwFBVV95cUxOM1JxTXZDWG1sYzNUWHhFd0d5Tm13N0dJM3hWSzIwNHVER0drQkhJZ3M5dm1kcVM1LVJneVpwZXJYZmk5TzFJOGhsYVFSUU15UEpwQkFWT2Y3bWNaQ0cwNmhsTi1sSW5CREtjYnhVSU1iSW9LaXFobUpqY0pDVEV6alV1ZlQ4MEV6UmNRejBfMzhqdV9FVlpTT2h0RU9EendabnZTRmxRYnkwXzBlUUVuajhrbGxvVmFtWFU4?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 04 Mar 2025 08:00:00 GMT",Kebiasaan Rizki yang Sukses Kuliah di ITB & Kedokteran Unpad Sekaligus - detikcom,Kebiasaan Rizki yang Sukses Kuliah di ITB & Kedokteran Unpad Sekaligus - detikcom,biasa rizki sukses kuliah itb dokter unpad sekaligus detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMitgFBVV95cUxPZGZtQU9JOEJXQ3Q0eU4zbmZHalZnRnZ1VnhlYkcxV2lDaE4zYmRMRVFNUlpYQzV1RU1hajdYM3RxdUlZblpJdUNQbHdNcDgwOERWWDExTWdDUUwtLXA4bDJDY0lValhpc1laTzBLVFEtYktRZnR5WDZ4MXZjOFNOdmlPbFpvM1JPNC1DSHBvQ04yU2hPSTJ2c2FZTmxmemZWQmZkaVpqYWJjT3BKSzVSeTdMMEpvUdIBuwFBVV95cUxOM1JxTXZDWG1sYzNUWHhFd0d5Tm13N0dJM3hWSzIwNHVER0drQkhJZ3M5dm1kcVM1LVJneVpwZXJYZmk5TzFJOGhsYVFSUU15UEpwQkFWT2Y3bWNaQ0cwNmhsTi1sSW5CREtjYnhVSU1iSW9LaXFobUpqY0pDVEV6alV1ZlQ4MEV6UmNRejBfMzhqdV9FVlpTT2h0RU9EendabnZTRmxRYnkwXzBlUUVuajhrbGxvVmFtWFU4?oc=5'}"
770f65c2-1d4b-404b-9a7e-cc840726cdc1,news,https://news.google.com/rss/articles/CBMiogFBVV95cUxOWFlLTkV6M1oxSVY4OWJfQ0tvZVktUEF2SHZZR0xiZEFkVkxrTnY3R3N6MVZIV3lOa2xVVzNhWG82aS1qVENDRm12STdLa2RPRUl4YlgxOGRHSks0Q3dQeEc0eDJUVlZWaDZjbkhZTDBST0d4U1llVmVseEVtUkpTdllJWGJmcGE0c3gxOEZyYnRxYUZ3dVk2S1FYS3NKZFQ0dEHSAacBQVVfeXFMTVVrcHNGX2c5NG80czQzQmo4X3NzVUxuQVJuQ25kUGFXVXEyOGp4TnFtTjVabUhla0FXMXVqYWMwUkhJNGdhd0tTQ0o4TjU0d1haUENrWlFsUkJEOF9EQWRyYlRfUEpaSVZ2NjdYQ3NiLUxjNk8yTjNvSUtEM0dQZEJ2dlg5U0U1dVpWY0JZMFB6UWVILW9XVGR4SnRhV1VHWWZXSUh3ZmM?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 01 Sep 2025 07:00:00 GMT","Antisipasi Gejolak, UNPAD, ITB, UPI Terapkan Kuliah Daring - detikcom","Antisipasi Gejolak, UNPAD, ITB, UPI Terapkan Kuliah Daring - detikcom",antisipasi gejolak unpad itb upi terap kuliah daring detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiogFBVV95cUxOWFlLTkV6M1oxSVY4OWJfQ0tvZVktUEF2SHZZR0xiZEFkVkxrTnY3R3N6MVZIV3lOa2xVVzNhWG82aS1qVENDRm12STdLa2RPRUl4YlgxOGRHSks0Q3dQeEc0eDJUVlZWaDZjbkhZTDBST0d4U1llVmVseEVtUkpTdllJWGJmcGE0c3gxOEZyYnRxYUZ3dVk2S1FYS3NKZFQ0dEHSAacBQVVfeXFMTVVrcHNGX2c5NG80czQzQmo4X3NzVUxuQVJuQ25kUGFXVXEyOGp4TnFtTjVabUhla0FXMXVqYWMwUkhJNGdhd0tTQ0o4TjU0d1haUENrWlFsUkJEOF9EQWRyYlRfUEpaSVZ2NjdYQ3NiLUxjNk8yTjNvSUtEM0dQZEJ2dlg5U0U1dVpWY0JZMFB6UWVILW9XVGR4SnRhV1VHWWZXSUh3ZmM?oc=5'}"
aed976e4-7370-421e-9bb4-0a6f0cfa126d,news,https://news.google.com/rss/articles/CBMipAFBVV95cUxQZVJjaHNSN2JDNWlrdnQ0Z2ZGWE1jUUt2bnlvbXoySnpJYVFsbHNoVXY0dlBfYXJUN0ZtR2k1RjN4ckRSc3JPUzRQcEpvV3hxZFRkQTM3d2xNb3B5THlZcExqR1k0QVhWakNxQU1MMnFOWnBaSkxzWnNuZFlVWTZROTFoYW1pWWNSM3RjaWZTeGdtSzlUdFQ0NmxQWG1DcUlqREhKddIBqgFBVV95cUxOR2xRUVZOa2VRSU56RkpvSDVJWDQ3eHprNzhLUXNOSEdDYTR1RC1FV2Ntb0JuRXktNFltM2dFdk9kWmJScUo0WHRLbFhUSnFqYm9oWGVuaEI0S2NiLWprYTk1emMtZjFOSDZSd1MtUk5mRDlNeE11akthY042Y2ZqTzA2OXVra2NYT3lYeVRzdFdwYVdBTGJXTWpENkw2RkpJbjR3bXBYdWV4Zw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 25 Jan 2023 08:00:00 GMT",Kala Ketua Fraksi PKB Lulus Cumlaude di Sidang Doktor Unpad - detikNews,Kala Ketua Fraksi PKB Lulus Cumlaude di Sidang Doktor Unpad - detikNews,kala ketua fraksi pkb lulus cumlaude sidang doktor unpad detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMipAFBVV95cUxQZVJjaHNSN2JDNWlrdnQ0Z2ZGWE1jUUt2bnlvbXoySnpJYVFsbHNoVXY0dlBfYXJUN0ZtR2k1RjN4ckRSc3JPUzRQcEpvV3hxZFRkQTM3d2xNb3B5THlZcExqR1k0QVhWakNxQU1MMnFOWnBaSkxzWnNuZFlVWTZROTFoYW1pWWNSM3RjaWZTeGdtSzlUdFQ0NmxQWG1DcUlqREhKddIBqgFBVV95cUxOR2xRUVZOa2VRSU56RkpvSDVJWDQ3eHprNzhLUXNOSEdDYTR1RC1FV2Ntb0JuRXktNFltM2dFdk9kWmJScUo0WHRLbFhUSnFqYm9oWGVuaEI0S2NiLWprYTk1emMtZjFOSDZSd1MtUk5mRDlNeE11akthY042Y2ZqTzA2OXVra2NYT3lYeVRzdFdwYVdBTGJXTWpENkw2RkpJbjR3bXBYdWV4Zw?oc=5'}"
9983e1ba-7459-40db-b909-746416df67bf,news,https://news.google.com/rss/articles/CBMilgFBVV95cUxPMnpEdVI5eXB1cDRoY2IyVlVoMWlzWUhfX1lZYXpkOGtZdXRrdkZLcUJEcDN3b3p5bEJlTUtUam5LVjB2LV9zT1AyMDE0cUtSaU1TSC1YcmxDV2lscDN5WVF4LVFwWjFlRExtNUFnb1F5WXphQUIybGRKcDk0cmUwV3RQR3pMSXlCTFNxWS1rQ2NYY0NpZHfSAZsBQVVfeXFMUDU0SXlHQW9hb29JVXFrQmhvTUVJV2w5ZmY0dmJvbmdpalJqd0UyYVpUeDhTV2tpMGV2V05GeTYwVElxU2oySTQ1NExQZjIxTHdzcV9McjQ4TzNlemktN18wNHlMcUtKUTBqYXBsNkJNWlFrVGFhMkJQMXFQcjhfMXd2WGpoamNsMGVSM19falFCcmhETTVwWWZqTWs?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 01 Dec 2024 08:00:00 GMT",Ferry Juliantono Terpilih Jadi Ketum IKA Unpad - detikcom,Ferry Juliantono Terpilih Jadi Ketum IKA Unpad - detikcom,ferry juliantono pilih jadi tum ika unpad detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMilgFBVV95cUxPMnpEdVI5eXB1cDRoY2IyVlVoMWlzWUhfX1lZYXpkOGtZdXRrdkZLcUJEcDN3b3p5bEJlTUtUam5LVjB2LV9zT1AyMDE0cUtSaU1TSC1YcmxDV2lscDN5WVF4LVFwWjFlRExtNUFnb1F5WXphQUIybGRKcDk0cmUwV3RQR3pMSXlCTFNxWS1rQ2NYY0NpZHfSAZsBQVVfeXFMUDU0SXlHQW9hb29JVXFrQmhvTUVJV2w5ZmY0dmJvbmdpalJqd0UyYVpUeDhTV2tpMGV2V05GeTYwVElxU2oySTQ1NExQZjIxTHdzcV9McjQ4TzNlemktN18wNHlMcUtKUTBqYXBsNkJNWlFrVGFhMkJQMXFQcjhfMXd2WGpoamNsMGVSM19falFCcmhETTVwWWZqTWs?oc=5'}"
7d2e3cea-43dc-4230-9f69-f718d902a41a,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxOT3ZWRmhNSEE1YXhrOGlUQ0oxWDBHMzhITzNzX0hnMm9JdUttZ0RTWElVbTJVVmJtcmU3YVY4U0tPMFA3VjA2MFo2cEhRbkdueU84LVdhal9rX3R0bmxTWGR1UU1UMm8zQkRKUGlUR21nRUVPRl9sRlRqTm9mcDA5aXlkeHZTS2JkbWpVMEp6TzJrX1RnaTJZWGZsLThOcHEzVlFyUC0wTERnQUU0SC1n0gG0AUFVX3lxTFB4dUpnM0praXZNR3czTlpSbzlSNG9kSTNvVDBQT0RSRDlJRzF1X1d4NGxyaU1QT2FVSVZmLTltNlZSUkl2THNnTk1mcDRWdmNXU2x4ZXRURENjNlZVRTAzMmJVUDZwNktwY0RkcnllN1Yyck40amphYzlWR1NwcUFYcjlBWC1hbTNQMmhxazlGamhOM1AyNDJqbXBNdXpVRW13NzJqVmlHQmNzLUlCNGI5UG5UNA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 22 Aug 2025 07:00:00 GMT","Viral 'ODGJ Bertemu Orang Waras' di Bandung, Ini Kata Psikolog Unpad - detikcom","Viral 'ODGJ Bertemu Orang Waras' di Bandung, Ini Kata Psikolog Unpad - detikcom",viral odgj temu orang waras bandung kata psikolog unpad detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirwFBVV95cUxOT3ZWRmhNSEE1YXhrOGlUQ0oxWDBHMzhITzNzX0hnMm9JdUttZ0RTWElVbTJVVmJtcmU3YVY4U0tPMFA3VjA2MFo2cEhRbkdueU84LVdhal9rX3R0bmxTWGR1UU1UMm8zQkRKUGlUR21nRUVPRl9sRlRqTm9mcDA5aXlkeHZTS2JkbWpVMEp6TzJrX1RnaTJZWGZsLThOcHEzVlFyUC0wTERnQUU0SC1n0gG0AUFVX3lxTFB4dUpnM0praXZNR3czTlpSbzlSNG9kSTNvVDBQT0RSRDlJRzF1X1d4NGxyaU1QT2FVSVZmLTltNlZSUkl2THNnTk1mcDRWdmNXU2x4ZXRURENjNlZVRTAzMmJVUDZwNktwY0RkcnllN1Yyck40amphYzlWR1NwcUFYcjlBWC1hbTNQMmhxazlGamhOM1AyNDJqbXBNdXpVRW13NzJqVmlHQmNzLUlCNGI5UG5UNA?oc=5'}"
c71e0333-e826-4f26-872b-dd499e3e7872,news,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNS2pGUlJlRGhNMVAtbTZsN1A1eEJEdWJZX1JFSWtTMEJ5ZndvUmF4cFNZeG5iZnR3SXB5UnBVN2RRaTJqQjlPVm9MTnl4Zm9WUVdfcVFQSEZFWndXVzFVbmdKNlJmUFdhX29uVTg5S0RIT0ZXRjk3dzZreHhYTFBHcDd6VjBmUUttckJRTVVYbVR0NlpGVmVxRWptOHF0QWhuVDdRbTExZ19EWU1nSHJJaUwzbDZYcE02aE4yMzJxcTDSAcYBQVVfeXFMTWN2ak0zQ0NDWnI4R3dyOVRtaUwxVlVMblpUeGZNQkplRkxQaVBHTEhxeHN4dmhHUUVfSHhxOUlDTDM5c2I3ZFFUQjZzU3hkMHlManpfUFp4eHdzZ1Z5RjdBNGFuQjRPUkxwUDk0R0pSWEtQbEF4Y2FucG9XcUxnYzVCR3V0MGhPWmx2SDJGWDZ2Wk1UQmtwTUFtb0c1ZFdpM3BmM1F5WU92TGRpdzJYT3UyTFMyV0g0c2ZJZFlpVzJWUUt3eG1R?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 04 Feb 2025 08:00:00 GMT",Pendaftaran SNBP Unpad 2025 Mulai Dibuka Hari Ini! Simak Info Lengkapnya - detikcom,Pendaftaran SNBP Unpad 2025 Mulai Dibuka Hari Ini! Simak Info Lengkapnya - detikcom,daftar snbp unpad 2025 mulai buka hari simak info lengkap detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiwAFBVV95cUxNS2pGUlJlRGhNMVAtbTZsN1A1eEJEdWJZX1JFSWtTMEJ5ZndvUmF4cFNZeG5iZnR3SXB5UnBVN2RRaTJqQjlPVm9MTnl4Zm9WUVdfcVFQSEZFWndXVzFVbmdKNlJmUFdhX29uVTg5S0RIT0ZXRjk3dzZreHhYTFBHcDd6VjBmUUttckJRTVVYbVR0NlpGVmVxRWptOHF0QWhuVDdRbTExZ19EWU1nSHJJaUwzbDZYcE02aE4yMzJxcTDSAcYBQVVfeXFMTWN2ak0zQ0NDWnI4R3dyOVRtaUwxVlVMblpUeGZNQkplRkxQaVBHTEhxeHN4dmhHUUVfSHhxOUlDTDM5c2I3ZFFUQjZzU3hkMHlManpfUFp4eHdzZ1Z5RjdBNGFuQjRPUkxwUDk0R0pSWEtQbEF4Y2FucG9XcUxnYzVCR3V0MGhPWmx2SDJGWDZ2Wk1UQmtwTUFtb0c1ZFdpM3BmM1F5WU92TGRpdzJYT3UyTFMyV0g0c2ZJZFlpVzJWUUt3eG1R?oc=5'}"
bcd9878a-dcdd-4a01-b79e-856d6d95c9e2,news,https://news.google.com/rss/articles/CBMimgFBVV95cUxONFAzV3hQS3FoVWJrN084RVBPRWdUVVQ2RXd2bGRmVWVBeENVSUl2NkpkLUlwb0ZTd2F1ZzJTUmJCSy1tMmExVy1GWE0xTUNsS0hLWlI5RDNIM25reF84M3BTcXRDaG0xWHV6ZEE4bUFXOTc5OElTVU0tZ3RkSVV1Tkt5VENFNHZGQ2xza2NMN3dQbDVIaEhfYU5R0gGfAUFVX3lxTFBQTjRCSkF5aS1YS3Uxa3BobV93eFlTZm9aQl9UVlFOckVVWERwalhaNlhTaVlvU2s2eDFfLUdUTl9mNElSLTJsUE1lUlJVbGhEeGplTkZGSmUtSWVtNkRReEU1X203VEZGMGtIVTBLZldzQmdLaFB4ZWpFQ3JPN0kzZkpLTDV3bkZQazhQTTVCZFFOeTRoZUV2Z3ZlbUt2TQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 12 Aug 2025 07:00:00 GMT",Mahasiswa Termuda Unpad Itu Bernama Benyamin Iyai - detikcom,Mahasiswa Termuda Unpad Itu Bernama Benyamin Iyai - detikcom,mahasiswa muda unpad nama benyamin iya detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimgFBVV95cUxONFAzV3hQS3FoVWJrN084RVBPRWdUVVQ2RXd2bGRmVWVBeENVSUl2NkpkLUlwb0ZTd2F1ZzJTUmJCSy1tMmExVy1GWE0xTUNsS0hLWlI5RDNIM25reF84M3BTcXRDaG0xWHV6ZEE4bUFXOTc5OElTVU0tZ3RkSVV1Tkt5VENFNHZGQ2xza2NMN3dQbDVIaEhfYU5R0gGfAUFVX3lxTFBQTjRCSkF5aS1YS3Uxa3BobV93eFlTZm9aQl9UVlFOckVVWERwalhaNlhTaVlvU2s2eDFfLUdUTl9mNElSLTJsUE1lUlJVbGhEeGplTkZGSmUtSWVtNkRReEU1X203VEZGMGtIVTBLZldzQmdLaFB4ZWpFQ3JPN0kzZkpLTDV3bkZQazhQTTVCZFFOeTRoZUV2Z3ZlbUt2TQ?oc=5'}"
efa3e386-cca7-4569-8c0c-91b30e419daf,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxObDRwY3NxNkxFRnUwUTVQaENCMEY5MHc2S3k2Y29aTU4tZWs1QVZHd0tLc250aHAxQzRKQWxsc1dHMU1Tb0FWMk9XSUwzWFU2QmxIYklXZG1mQ1AzQTJNNS1fVUs3ZzZ5MzRoOG15RzUyNS1fWDh3eTViSldGc01pM3FsUFMzMVUzTmFPUjZ5RkVibnZFYlBOWWJFRC1WVFBvRkxZWTZvX3J1UUg3MFUw0gG0AUFVX3lxTE9NWVlQWFBwTDcyajAtbnlOZ3JQbVVjMGp5anMzQ0FBOXJXYTktOFFaMHY0aE5MM3lpUzVKellod3R6d3h2aUdtTmdGbzRfdEhiWHhzd2h4bk54Ykl3TWZTakFVb21helYtVnlNTE9zLUY4Qmp4M25YYmU3VHNIQ0UtRzVHb3E5QVRjMkJrOHc4NEpOUncxZVF6cXM0dHBoUTRzOW9ILXFFZHlkX19HTnQ3NE5HZw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 25 Jun 2022 07:00:00 GMT",Tata Cara Mendaftar ke Unpad dengan Kartu Indonesia Pintar-Kuliah - detikcom,Tata Cara Mendaftar ke Unpad dengan Kartu Indonesia Pintar-Kuliah - detikcom,tata cara daftar unpad kartu indonesia pintar-kuliah detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirwFBVV95cUxObDRwY3NxNkxFRnUwUTVQaENCMEY5MHc2S3k2Y29aTU4tZWs1QVZHd0tLc250aHAxQzRKQWxsc1dHMU1Tb0FWMk9XSUwzWFU2QmxIYklXZG1mQ1AzQTJNNS1fVUs3ZzZ5MzRoOG15RzUyNS1fWDh3eTViSldGc01pM3FsUFMzMVUzTmFPUjZ5RkVibnZFYlBOWWJFRC1WVFBvRkxZWTZvX3J1UUg3MFUw0gG0AUFVX3lxTE9NWVlQWFBwTDcyajAtbnlOZ3JQbVVjMGp5anMzQ0FBOXJXYTktOFFaMHY0aE5MM3lpUzVKellod3R6d3h2aUdtTmdGbzRfdEhiWHhzd2h4bk54Ykl3TWZTakFVb21helYtVnlNTE9zLUY4Qmp4M25YYmU3VHNIQ0UtRzVHb3E5QVRjMkJrOHc4NEpOUncxZVF6cXM0dHBoUTRzOW9ILXFFZHlkX19HTnQ3NE5HZw?oc=5'}"
9c562874-f1de-4d91-bef1-517a7a3d61b0,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxQRTduMTBORTB3VHE3anJLRzBQcmNONF96aWdKa3RHUVUxaFdsbUhzQUdaTHVncmlPamxDX3hHd09NR2NtWWpkOHlMUXhzcFhzcWs0VUJPM1k5M2ZoUVdhVEI2MWFXaWJEc1hPbmJSa2JoTFlrZ3VmUnpHWHhrUXhzUHNqbTh3UF9MZTNGOGNISnhOLUZPT01lR2NIbDVfOEpqbWNhRkh1UGYyRk1rY3k40gG0AUFVX3lxTE0xZmVnb2RWUmtYTFFodEZQa1ZfZldzbUVZcFZQNlFWeHF2bDlfZGVtcGtiQ2ppSzRNQzBWZUFXUnVBS1FOU0QwV29CWnJUQWhuOExLenRzYXVheHN4OHZEb0lWVFFuZjF6eTlfUHpGV2xCalBjNzlDZ21TWWxvRmNzS2RNcUdaTUFVSVYxRm16ck1rdElVN3YwUFF4eFlWTi1KOHdlcW41NXhkQ1pOZ0drbm1fdA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 16 Aug 2024 07:00:00 GMT",Perusahaan Roti Asal Jepang Lirik Stroberi Premium Budidaya Unpad - detikcom,Perusahaan Roti Asal Jepang Lirik Stroberi Premium Budidaya Unpad - detikcom,usaha roti asal jepang lirik stroberi premium budidaya unpad detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirwFBVV95cUxQRTduMTBORTB3VHE3anJLRzBQcmNONF96aWdKa3RHUVUxaFdsbUhzQUdaTHVncmlPamxDX3hHd09NR2NtWWpkOHlMUXhzcFhzcWs0VUJPM1k5M2ZoUVdhVEI2MWFXaWJEc1hPbmJSa2JoTFlrZ3VmUnpHWHhrUXhzUHNqbTh3UF9MZTNGOGNISnhOLUZPT01lR2NIbDVfOEpqbWNhRkh1UGYyRk1rY3k40gG0AUFVX3lxTE0xZmVnb2RWUmtYTFFodEZQa1ZfZldzbUVZcFZQNlFWeHF2bDlfZGVtcGtiQ2ppSzRNQzBWZUFXUnVBS1FOU0QwV29CWnJUQWhuOExLenRzYXVheHN4OHZEb0lWVFFuZjF6eTlfUHpGV2xCalBjNzlDZ21TWWxvRmNzS2RNcUdaTUFVSVYxRm16ck1rdElVN3YwUFF4eFlWTi1KOHdlcW41NXhkQ1pOZ0drbm1fdA?oc=5'}"
c36453ff-3eac-4a6d-a8c1-2561f35350e2,news,https://news.google.com/rss/articles/CBMitgFBVV95cUxObmdMeE5CWC1uQ1A0RjFDalZGbC00TDM0eXBTdmkxVjBuc3lncDl6ODNrVGFjRUlDVTl3c2RjRGhnUEJSVHRlZ2x0NU5hVElPakNJekIzZXVfTzBTNzhmMGxjTFlTZmVkT2lRQW5KTG9xRHYzQXFMVjRZanJvX3F2OXk5bVpidmpDUFVZNWlMcTNMNkJ5VmM3VWpCOTNwNGptVGhvekdJeHhueTlDaVkyOUZiaElJUQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 12 Dec 2020 08:00:00 GMT",Sepeda Listrik Buatan Mahasiswa Unpad Ditargetkan Bisa Diproduksi Massal - detikNews,Sepeda Listrik Buatan Mahasiswa Unpad Ditargetkan Bisa Diproduksi Massal - detikNews,sepeda listrik buat mahasiswa unpad target produksi massal detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMitgFBVV95cUxObmdMeE5CWC1uQ1A0RjFDalZGbC00TDM0eXBTdmkxVjBuc3lncDl6ODNrVGFjRUlDVTl3c2RjRGhnUEJSVHRlZ2x0NU5hVElPakNJekIzZXVfTzBTNzhmMGxjTFlTZmVkT2lRQW5KTG9xRHYzQXFMVjRZanJvX3F2OXk5bVpidmpDUFVZNWlMcTNMNkJ5VmM3VWpCOTNwNGptVGhvekdJeHhueTlDaVkyOUZiaElJUQ?oc=5'}"
c93c21d7-47a6-43da-8b6a-183cf1dadf4e,news,https://news.google.com/rss/articles/CBMipgFBVV95cUxPSUkyUkt3bU1zemozWFRJUGd0eU5xbzdGTExSSTIybEJCb2xKemZJbDFHS3MwOHM0SkhsZzhJdDNGV2czdHY3WlF5T1E5REE1eTBNamNCSm5lRFVFMjhISUJPdlJjUUlpNjQzcEw1UkV2Q0pMczRXXzY0dnhnblhBNGpadHlId0MwYVB1M0VQYVFUaUg1MWF1NXpORWt5U2ZJanZLNUtB?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Thu, 07 Jan 2021 08:00:00 GMT",Eks Menpar Arief Yahya Terpilih Jadi Ketua MWA Unpad - detikNews,Eks Menpar Arief Yahya Terpilih Jadi Ketua MWA Unpad - detikNews,eks menpar arief yahya pilih jadi ketua mwa unpad detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMipgFBVV95cUxPSUkyUkt3bU1zemozWFRJUGd0eU5xbzdGTExSSTIybEJCb2xKemZJbDFHS3MwOHM0SkhsZzhJdDNGV2czdHY3WlF5T1E5REE1eTBNamNCSm5lRFVFMjhISUJPdlJjUUlpNjQzcEw1UkV2Q0pMczRXXzY0dnhnblhBNGpadHlId0MwYVB1M0VQYVFUaUg1MWF1NXpORWt5U2ZJanZLNUtB?oc=5'}"
94bac75f-057d-4747-b4f2-b4d226d456e4,news,https://news.google.com/rss/articles/CBMivgFBVV95cUxNMVd6aFRoMjFXbUdCdmRLQlVULVd3bkxseWFCU29LMXNKMnBRbU1DVEFYNUlLb0tKaGNmR2xaNWJyZnJkVklTdVhtTFV2X0g5bEZZbUxvbHNhdzdXWlRCVnEtVUNCaUdNV0o0UjRZc1YtNy14OUl1Z09jZTNDWjh1VTYwbW1CMnRsdjY0TkFaNHlDZW1MREpHOVFGWVhiQUZvN0lLZW9xRzJpZGFBQ3ZQTmhyR2Q0d2ZsN1U2YUhB?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 21 May 2013 07:00:00 GMT",Nasib Dua Dosen Hukum Unpad yang Diduga Plagiat Ditentukan Senin Depan - detikNews,Nasib Dua Dosen Hukum Unpad yang Diduga Plagiat Ditentukan Senin Depan - detikNews,nasib dua dosen hukum unpad duga plagiat tentu senin depan detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMivgFBVV95cUxNMVd6aFRoMjFXbUdCdmRLQlVULVd3bkxseWFCU29LMXNKMnBRbU1DVEFYNUlLb0tKaGNmR2xaNWJyZnJkVklTdVhtTFV2X0g5bEZZbUxvbHNhdzdXWlRCVnEtVUNCaUdNV0o0UjRZc1YtNy14OUl1Z09jZTNDWjh1VTYwbW1CMnRsdjY0TkFaNHlDZW1MREpHOVFGWVhiQUZvN0lLZW9xRzJpZGFBQ3ZQTmhyR2Q0d2ZsN1U2YUhB?oc=5'}"
